id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
OBL0024910,CLI0009699,PROD007,17780008.0,16318136.0,8650802.0,453282.0,2024-02-10,2027-01-25,6,16.0,B
OBL0024911,CLI0008502,PROD009,39927116.0,37456275.0,34890625.0,1040452.0,2024-06-06,2027-05-22,0,2.0,A
OBL0024912,CLI0008063,PROD012,37685510.0,32107933.0,28412785.0,1337831.0,2024-05-06,2026-04-26,0,2.0,A
OBL0024913,CLI0009103,PROD014,14421895.0,12983049.0,4255571.0,540960.0,2024-08-27,2026-08-17,24,16.0,B
OBL0024914,CLI0008055,PROD005,16539592.0,15567893.0,14659859.0,259465.0,2024-09-19,2029-08-24,137,3.0,E
OBL0024915,CLI0007950,PROD005,4478372.0,4001433.0,2670339.0,66691.0,2024-03-24,2029-02-26,0,19.0,A
OBL0024916,CLI0007360,PROD002,45091613.0,44856771.0,23769615.0,747613.0,2024-09-17,2029-08-22,21,28.0,B
OBL0024917,CLI0008584,PROD015,16410087.0,16246770.0,6304122.0,270780.0,2024-07-02,2029-06-06,83,36.0,D
OBL0024918,CLI0000310,PROD011,28363099.0,27385146.0,22358163.0,1141048.0,2024-11-11,2026-11-01,11,4.0,B
OBL0024919,CLI0007585,PROD001,29758852.0,27156427.0,13451790.0,565759.0,2024-01-30,2028-01-09,0,24.0,A
OBL0024920,CLI0007475,PROD007,16222484.0,14898224.0,3755042.0,413840.0,2024-01-08,2026-12-23,73,26.0,D
OBL0024921,CLI0004345,PROD010,13521213.0,11608387.0,1001705.0,322455.0,2024-09-20,2027-09-05,0,32.0,A
OBL0024922,CLI0006740,PROD003,39123622.0,35172102.0,25908396.0,977003.0,2024-08-12,2027-07-28,17,,
OBL0024923,CLI0009808,PROD010,12555390.0,11060621.0,5542124.0,307239.0,2024-08-03,2027-07-19,0,17.0,A
OBL0024924,CLI0001862,PROD014,18604540.0,18448613.0,2778184.0,768692.0,2024-01-07,2025-12-27,73,20.0,
OBL0024925,CLI0008353,PROD006,9672719.0,9126966.0,5013574.0,190145.0,2024-06-27,2028-06-06,25,21.0,B
OBL0024926,CLI0009292,PROD003,14125715.0,14005055.0,11741432.0,389029.0,2024-06-05,2027-05-21,81,5.0,D
OBL0024927,CLI0002598,PROD006,1355200.0,1334806.0,357367.0,27808.0,2024-10-07,2028-09-16,19,35.0,B
OBL0024928,CLI0008571,PROD007,23446048.0,20477850.0,337183.0,568829.0,2024-01-07,2026-12-22,0,35.0,A
OBL0024929,CLI0000205,PROD012,47971582.0,47415272.0,30180862.0,1975636.0,2024-01-18,2026-01-07,25,8.0,
OBL0024930,CLI0000096,PROD009,3977653.0,3670572.0,1217993.0,101960.0,2024-10-16,2027-10-01,0,24.0,A
OBL0024931,CLI0003896,PROD011,29375817.0,29099513.0,7146629.0,1212480.0,2024-02-21,2026-02-10,0,18.0,A
OBL0024932,CLI0000334,PROD012,24918429.0,22705802.0,5725879.0,946075.0,2024-08-01,2026-07-22,61,17.0,D
OBL0024933,CLI0007225,PROD008,43524259.0,41238671.0,25672542.0,3436556.0,2024-12-09,2025-12-04,11,4.0,B
OBL0024934,CLI0001192,PROD012,24698490.0,21437703.0,16480585.0,893238.0,2024-09-22,2026-09-12,0,5.0,A
OBL0024935,CLI0006592,PROD012,21872800.0,19186294.0,7267353.0,799429.0,2024-05-24,2026-05-14,88,14.0,D
OBL0024936,CLI0007586,PROD002,44910966.0,40483915.0,3734512.0,674732.0,2024-12-19,2029-11-23,5,54.0,B
OBL0024937,CLI0001725,PROD005,43356403.0,38946754.0,15444537.0,649113.0,2024-08-23,2029-07-28,0,36.0,A
OBL0024938,CLI0005922,PROD001,40148223.0,39955185.0,30595622.0,832400.0,2024-07-05,2028-06-14,0,11.0,A
OBL0024939,CLI0001658,PROD001,22313460.0,19535687.0,7724405.0,406993.0,2024-08-29,2028-08-08,0,29.0,A
OBL0024940,CLI0000659,PROD011,35919016.0,34825141.0,2818375.0,1451048.0,2024-04-21,2026-04-11,67,22.0,D
OBL0024941,CLI0009984,PROD010,4270343.0,4190514.0,1770419.0,116403.0,2024-12-09,2027-11-24,5,20.0,B
OBL0024942,CLI0007661,PROD015,10149884.0,8914594.0,6873684.0,148577.0,2024-08-25,2029-07-30,73,13.0,D
OBL0024943,CLI0000930,PROD010,23939152.0,21175444.0,2449993.0,588207.0,2024-12-11,2027-11-26,17,31.0,B
OBL0024944,CLI0000666,PROD004,4143728.0,4020318.0,813158.0,111676.0,2024-02-23,2027-02-07,0,28.0,A
OBL0024945,CLI0000139,PROD013,26970939.0,26298695.0,5784159.0,2191558.0,2024-03-15,2025-03-10,0,9.0,A
OBL0024946,CLI0006794,PROD001,34752981.0,33456282.0,29971454.0,697006.0,2024-07-22,2028-07-01,322,4.0,E
OBL0024947,CLI0005434,PROD013,33989685.0,33489590.0,4206737.0,2790799.0,2024-09-11,2025-09-06,0,10.0,A
OBL0024948,CLI0007323,PROD010,5942426.0,5813679.0,2800235.0,161491.0,2024-12-20,2027-12-05,0,,A
OBL0024949,CLI0002196,PROD007,9802737.0,8372387.0,2106882.0,232566.0,2024-05-28,2027-05-13,0,26.0,A
OBL0024950,CLI0001686,PROD002,38056532.0,32840632.0,1944538.0,547344.0,2024-10-24,2029-09-28,0,56.0,A
OBL0024951,CLI0009017,PROD009,39770200.0,35413514.0,12942053.0,983709.0,2024-06-12,2027-05-28,182,22.0,E
OBL0024952,CLI0003636,PROD013,40041429.0,38339650.0,15369628.0,3194971.0,2024-09-25,2025-09-20,0,7.0,A
OBL0024953,CLI0007928,PROD012,26384808.0,24670969.0,24590271.0,1027957.0,2024-03-06,2026-02-24,0,0.0,A
OBL0024954,CLI0008419,PROD001,19634823.0,17139479.0,10701973.0,357072.0,2024-05-06,2028-04-15,0,18.0,A
OBL0024955,CLI0006899,PROD002,6893940.0,6778725.0,6754232.0,112979.0,2024-05-06,2029-04-10,9,0.0,B
OBL0024956,CLI0007664,PROD013,31338461.0,26934785.0,17477818.0,2244565.0,2024-04-14,2025-04-09,0,4.0,
OBL0024957,CLI0000244,PROD003,36739335.0,36449604.0,32617386.0,1012489.0,2024-10-23,2027-10-08,5,3.0,B
OBL0024958,CLI0009564,PROD003,5415536.0,4859924.0,1257726.0,134998.0,2024-09-02,2027-08-18,0,26.0,A
OBL0024959,CLI0003316,PROD006,9907830.0,8986681.0,3111679.0,187223.0,2024-11-23,2028-11-02,0,31.0,A
OBL0024960,CLI0000279,PROD015,35725124.0,30451129.0,16171147.0,507519.0,2024-07-03,2029-06-07,52,28.0,C
OBL0024961,CLI0007682,PROD001,16996572.0,15309782.0,2049607.0,318954.0,2024-06-15,2028-05-25,0,41.0,A
OBL0024962,CLI0001401,PROD006,42575241.0,36535022.0,28122750.0,761146.0,2024-08-07,2028-07-17,0,11.0,A
OBL0024963,CLI0003137,PROD003,11623311.0,11236858.0,9200349.0,312135.0,2024-12-28,2027-12-13,46,6.0,C
OBL0024964,CLI0009754,PROD010,1401058.0,1351592.0,737775.0,37544.0,2024-04-01,2027-03-17,0,16.0,A
OBL0024965,CLI0006035,PROD008,37398699.0,33611091.0,7368803.0,2800924.0,2024-03-27,2025-03-22,0,9.0,A
OBL0024966,CLI0008884,PROD012,20059216.0,18472845.0,13171028.0,769702.0,2024-12-18,2026-12-08,0,6.0,A
OBL0024967,CLI0000638,PROD010,48758135.0,46997757.0,7134358.0,1305493.0,2024-10-21,2027-10-06,0,30.0,A
OBL0024968,CLI0001908,PROD012,29550136.0,27592859.0,17613440.0,1149702.0,2024-04-22,2026-04-12,80,8.0,D
OBL0024969,CLI0006253,PROD005,43137524.0,39695991.0,30722191.0,661600.0,2024-07-09,2029-06-13,82,13.0,D
OBL0024970,CLI0009172,PROD001,31443104.0,30309875.0,20886043.0,631456.0,2024-02-04,2028-01-14,34,14.0,C
OBL0024971,CLI0006240,PROD010,45780266.0,45556652.0,21021949.0,1265463.0,2024-10-22,2027-10-07,0,19.0,A
OBL0024972,CLI0001361,PROD005,11982055.0,11298523.0,8777566.0,188309.0,2024-11-11,2029-10-16,25,13.0,B
OBL0024973,CLI0005332,PROD012,19504082.0,19490427.0,12900526.0,812101.0,2024-06-10,2026-05-31,0,8.0,A
OBL0024974,CLI0000403,PROD012,8661751.0,7527292.0,3222200.0,313637.0,2024-06-27,2026-06-17,0,13.0,A
OBL0024975,CLI0005123,PROD012,49204367.0,45216178.0,36670812.0,1884007.0,2024-09-01,2026-08-22,57,,C
OBL0024976,CLI0006434,PROD001,48012024.0,42174445.0,40671012.0,878634.0,2024-05-13,2028-04-22,0,1.0,A
OBL0024977,CLI0000628,PROD013,24201649.0,21791105.0,1384962.0,1815925.0,2024-09-14,2025-09-09,0,11.0,A
OBL0024978,CLI0004065,PROD004,24482349.0,24427443.0,2920076.0,678540.0,2024-06-08,2027-05-24,75,31.0,D
OBL0024979,CLI0003014,PROD014,7154956.0,6749558.0,3175613.0,281232.0,2024-09-07,2026-08-28,0,12.0,A
OBL0024980,CLI0008179,PROD007,21397349.0,19757795.0,16033915.0,548828.0,2024-10-20,2027-10-05,0,,A
OBL0024981,CLI0005995,PROD015,43232572.0,39971777.0,35871985.0,666196.0,2024-08-10,2029-07-15,0,6.0,A
OBL0024982,CLI0000242,PROD006,33218216.0,30104819.0,20703038.0,627184.0,2024-12-28,2028-12-07,28,14.0,B
OBL0024983,CLI0000044,PROD013,5110312.0,4552608.0,3245679.0,379384.0,2024-07-08,2025-07-03,0,3.0,A
OBL0024984,CLI0005155,PROD003,11028907.0,10501042.0,6545405.0,291696.0,2024-12-05,2027-11-20,41,13.0,C
OBL0024985,CLI0007810,PROD004,9986312.0,9262321.0,6260953.0,257287.0,2024-11-04,2027-10-20,0,11.0,A
OBL0024986,CLI0009335,PROD001,33514639.0,32525593.0,14592048.0,677617.0,2024-03-07,2028-02-15,11,26.0,B
OBL0024987,CLI0001254,PROD014,21059587.0,20848502.0,11059503.0,868688.0,2024-11-02,2026-10-23,0,11.0,A
OBL0024988,CLI0004176,PROD008,37467357.0,31892168.0,12147373.0,2657681.0,2024-04-25,2025-04-20,74,7.0,D
OBL0024989,CLI0000863,PROD013,17284342.0,15586866.0,7611471.0,1298906.0,2024-09-02,2025-08-28,0,6.0,A
OBL0024990,CLI0004418,PROD010,13479793.0,13246716.0,8897388.0,367964.0,2024-01-21,2027-01-05,0,11.0,A
OBL0024991,CLI0004464,PROD013,41656307.0,39672773.0,32859020.0,3306064.0,2024-03-03,2025-02-26,0,2.0,A
OBL0024992,CLI0007320,PROD008,44205389.0,38274389.0,7228645.0,3189532.0,2024-07-04,2025-06-29,355,9.0,E
OBL0024993,CLI0009467,PROD013,19281728.0,17519994.0,17087890.0,1460000.0,2024-03-30,2025-03-25,15,0.0,B
OBL0024994,CLI0008552,PROD002,31782351.0,30864510.0,19303921.0,514408.0,2024-12-08,2029-11-12,0,22.0,
OBL0024995,CLI0000619,PROD004,21854149.0,21587240.0,3127399.0,599646.0,2024-11-06,2027-10-22,0,30.0,A
OBL0024996,CLI0008558,PROD013,44582644.0,38931198.0,28051193.0,3244266.0,2024-12-17,2025-12-12,0,,A
OBL0024997,CLI0005165,PROD011,43397645.0,39214170.0,4700118.0,1633924.0,2024-01-06,2025-12-26,0,21.0,A
OBL0024998,CLI0006675,PROD004,41071612.0,35823744.0,11474583.0,995104.0,2024-06-01,2027-05-17,0,24.0,A
OBL0024999,CLI0008255,PROD010,41240674.0,35924503.0,29167580.0,997903.0,2024-05-28,2027-05-13,0,6.0,A
OBL0025000,CLI0009288,PROD007,15228060.0,13052912.0,9091849.0,362581.0,2024-03-17,2027-03-02,29,10.0,B
OBL0025001,CLI0001692,PROD009,30402621.0,28642002.0,13890168.0,795611.0,2024-08-14,2027-07-30,28,18.0,B
OBL0025002,CLI0003411,PROD002,20766693.0,19277553.0,3477820.0,321293.0,2024-09-08,2029-08-13,63,49.0,D
OBL0025003,CLI0002530,PROD009,20427429.0,19480491.0,18379293.0,541125.0,2024-11-03,2027-10-19,0,2.0,A
OBL0025004,CLI0004442,PROD001,38515056.0,34862921.0,19305062.0,726311.0,2024-02-11,2028-01-21,0,21.0,A
OBL0025005,CLI0006624,PROD013,3000652.0,2562322.0,1791381.0,213527.0,2024-09-29,2025-09-24,0,3.0,A
OBL0025006,CLI0005262,PROD007,46387456.0,40719897.0,2395056.0,1131108.0,2024-05-16,2027-05-01,0,33.0,A
OBL0025007,CLI0005393,PROD003,19153115.0,16973485.0,10048186.0,471486.0,2024-01-14,2026-12-29,0,14.0,A
OBL0025008,CLI0002941,PROD013,22020647.0,21897849.0,1130367.0,1824821.0,2024-11-10,2025-11-05,0,11.0,A
OBL0025009,CLI0006641,PROD005,23279483.0,22361203.0,8836558.0,372687.0,2024-07-25,2029-06-29,75,36.0,D
OBL0025010,CLI0008557,PROD006,39580987.0,34712917.0,31346764.0,723186.0,2024-05-05,2028-04-14,0,4.0,A
OBL0025011,CLI0004221,PROD001,15381235.0,13354666.0,2124250.0,278222.0,2024-04-03,2028-03-13,0,40.0,A
OBL0025012,CLI0002491,PROD005,22966281.0,19753299.0,18963460.0,329222.0,2024-04-06,2029-03-11,205,2.0,E
OBL0025013,CLI0005178,PROD006,16540140.0,15224768.0,6644899.0,317183.0,2024-06-15,2028-05-25,25,27.0,B
OBL0025014,CLI0000324,PROD001,8357571.0,7324369.0,4930300.0,152591.0,2024-04-20,2028-03-30,0,15.0,A
OBL0025015,CLI0008920,PROD013,16751860.0,14643132.0,3685869.0,1220261.0,2024-05-10,2025-05-05,248,8.0,
OBL0025016,CLI0009830,PROD009,24288374.0,21421659.0,19437033.0,595046.0,2024-12-10,2027-11-25,0,3.0,A
OBL0025017,CLI0008934,PROD006,16836679.0,15789312.0,12553302.0,328944.0,2024-12-12,2028-11-21,0,9.0,A
OBL0025018,CLI0001617,PROD015,48998502.0,45710839.0,30344804.0,761847.0,2024-03-28,2029-03-02,0,20.0,A
OBL0025019,CLI0001606,PROD008,31778832.0,30360097.0,19965047.0,2530008.0,2024-08-22,2025-08-17,0,4.0,A
OBL0025020,CLI0000459,PROD008,14909197.0,14675199.0,14477914.0,1222933.0,2024-02-10,2025-02-04,0,0.0,A
OBL0025021,CLI0008383,PROD004,39689666.0,36778733.0,28624941.0,1021631.0,2024-02-24,2027-02-08,83,7.0,D
OBL0025022,CLI0000632,PROD006,19737292.0,19350881.0,18367270.0,403143.0,2024-03-23,2028-03-02,0,2.0,
OBL0025023,CLI0000473,PROD006,15658312.0,13631918.0,10794864.0,283998.0,2024-08-24,2028-08-03,3,9.0,B
OBL0025024,CLI0008728,PROD003,28861410.0,26850795.0,20391772.0,745855.0,2024-05-15,2027-04-30,0,8.0,A
OBL0025025,CLI0007558,PROD012,12735170.0,11083717.0,9842850.0,461822.0,2024-08-28,2026-08-18,23,2.0,B
OBL0025026,CLI0003347,PROD013,23810438.0,20341582.0,2571357.0,1695132.0,2024-05-18,2025-05-13,81,10.0,D
OBL0025027,CLI0004571,PROD007,22001669.0,19395255.0,555124.0,538757.0,2024-07-22,2027-07-07,18,34.0,B
OBL0025028,CLI0002937,PROD015,2538821.0,2203076.0,1022908.0,36718.0,2024-08-20,2029-07-25,0,32.0,A
OBL0025029,CLI0007764,PROD003,29286415.0,26515043.0,25437732.0,736529.0,2024-01-02,2026-12-17,26,1.0,B
OBL0025030,CLI0008860,PROD006,26609415.0,24878009.0,18852283.0,518292.0,2024-03-11,2028-02-19,41,11.0,C
OBL0025031,CLI0007110,PROD014,36420243.0,31647814.0,5066514.0,1318659.0,2024-08-16,2026-08-06,14,20.0,B
OBL0025032,CLI0000945,PROD007,13177391.0,11837274.0,7472244.0,328813.0,2024-04-14,2027-03-30,0,13.0,
OBL0025033,CLI0007695,PROD010,2095570.0,1864508.0,1689520.0,51792.0,2024-12-30,2027-12-15,0,3.0,A
OBL0025034,CLI0005891,PROD009,19373859.0,17413841.0,11432022.0,483718.0,2024-04-13,2027-03-29,0,12.0,A
OBL0025035,CLI0007158,PROD002,11453236.0,10855889.0,9224556.0,180931.0,2024-04-25,2029-03-30,0,9.0,A
OBL0025036,CLI0005493,PROD013,41987918.0,35923822.0,10003011.0,2993652.0,2024-11-07,2025-11-02,0,8.0,A
OBL0025037,CLI0009510,PROD007,1496574.0,1294219.0,109034.0,35951.0,2024-07-06,2027-06-21,0,32.0,A
OBL0025038,CLI0009093,PROD010,39289404.0,39235828.0,34055007.0,1089884.0,2024-11-16,2027-11-01,37,4.0,
OBL0025039,CLI0004575,PROD007,38898837.0,35118798.0,12902417.0,975522.0,2024-06-27,2027-06-12,18,22.0,B
OBL0025040,CLI0001230,PROD010,15993312.0,13678519.0,9431024.0,379959.0,2024-08-23,2027-08-08,6,11.0,B
OBL0025041,CLI0006452,PROD012,41609467.0,37992993.0,13346578.0,1583041.0,2024-11-28,2026-11-18,0,15.0,A
OBL0025042,CLI0002533,PROD008,14553352.0,13090221.0,3539474.0,1090852.0,2024-01-04,2024-12-29,274,8.0,E
OBL0025043,CLI0008583,PROD007,653888.0,575621.0,18088.0,15989.0,2024-03-10,2027-02-23,0,34.0,A
OBL0025044,CLI0001836,PROD013,28708702.0,26971344.0,8522317.0,2247612.0,2024-11-14,2025-11-09,0,8.0,A
OBL0025045,CLI0007265,PROD002,2531054.0,2275019.0,1320130.0,37917.0,2024-02-10,2029-01-14,0,25.0,A
OBL0025046,CLI0004721,PROD012,2675306.0,2357834.0,351858.0,98243.0,2024-09-05,2026-08-26,0,20.0,A
OBL0025047,CLI0007704,PROD012,4927539.0,4386852.0,1227848.0,182786.0,2024-07-23,2026-07-13,0,17.0,A
OBL0025048,CLI0009937,PROD013,10770248.0,10527054.0,1101228.0,877254.0,2024-08-05,2025-07-31,34,10.0,C
OBL0025049,CLI0009593,PROD013,11711295.0,10151637.0,3916250.0,845970.0,2024-01-01,2024-12-26,0,7.0,A
OBL0025050,CLI0005739,PROD009,43669180.0,39401747.0,19918690.0,1094493.0,2024-06-17,2027-06-02,79,17.0,D
OBL0025051,CLI0009482,PROD004,21055501.0,19074250.0,2809620.0,529840.0,2024-02-04,2027-01-19,18,30.0,B
OBL0025052,CLI0009659,PROD014,5155260.0,4880432.0,3562896.0,203351.0,2024-02-03,2026-01-23,0,6.0,A
OBL0025053,CLI0006920,PROD008,33702464.0,33226067.0,15368397.0,2768839.0,2024-01-13,2025-01-07,0,6.0,A
OBL0025054,CLI0003978,PROD001,10981584.0,9596788.0,1173329.0,199933.0,2024-11-09,2028-10-19,0,42.0,A
OBL0025055,CLI0008297,PROD014,36610351.0,33441878.0,1850249.0,1393412.0,2024-05-31,2026-05-21,38,22.0,C
OBL0025056,CLI0004914,PROD008,1691657.0,1520270.0,1272893.0,126689.0,2024-02-20,2025-02-14,28,1.0,B
OBL0025057,CLI0009054,PROD011,13836626.0,13603291.0,4224009.0,566804.0,2024-08-17,2026-08-07,323,16.0,E
OBL0025058,CLI0009182,PROD012,1501831.0,1312952.0,1045895.0,54706.0,2024-12-05,2026-11-25,0,4.0,A
OBL0025059,CLI0000829,PROD012,16150630.0,15097151.0,7772363.0,629048.0,2024-06-05,2026-05-26,0,11.0,A
OBL0025060,CLI0003584,PROD015,19418640.0,18256603.0,7247872.0,304277.0,2024-09-11,2029-08-16,23,,B
OBL0025061,CLI0005579,PROD005,5513994.0,5360519.0,222957.0,89342.0,2024-08-20,2029-07-25,0,57.0,A
OBL0025062,CLI0009262,PROD005,48445046.0,44590207.0,7724999.0,743170.0,2024-01-15,2028-12-19,80,,D
OBL0025063,CLI0003977,PROD001,28488274.0,24765390.0,15705000.0,515946.0,2024-07-08,2028-06-17,0,17.0,A
OBL0025064,CLI0007743,PROD012,25868836.0,23548749.0,4567492.0,981198.0,2024-09-02,2026-08-23,0,19.0,A
OBL0025065,CLI0001167,PROD009,18532928.0,17216581.0,13155074.0,478238.0,2024-07-05,2027-06-20,0,8.0,A
OBL0025066,CLI0003826,PROD003,45935087.0,45527942.0,2149104.0,1264665.0,2024-05-06,2027-04-21,0,34.0,A
OBL0025067,CLI0003517,PROD003,30618490.0,28244037.0,1344968.0,784557.0,2024-01-27,2027-01-11,0,34.0,A
OBL0025068,CLI0007506,PROD015,19813477.0,18600671.0,3078511.0,310011.0,2024-10-21,2029-09-25,0,50.0,A
OBL0025069,CLI0005445,PROD012,935570.0,854972.0,169018.0,35624.0,2024-01-07,2025-12-27,46,19.0,C
OBL0025070,CLI0002135,PROD005,25687030.0,23808887.0,19809535.0,396815.0,2024-07-31,2029-07-05,69,10.0,D
OBL0025071,CLI0001270,PROD006,8182667.0,7578975.0,4497561.0,157895.0,2024-08-13,2028-07-23,70,19.0,D
OBL0025072,CLI0009497,PROD002,35970054.0,34608710.0,11026256.0,576812.0,2024-12-20,2029-11-24,0,,A
OBL0025073,CLI0000598,PROD002,9494216.0,8645975.0,6574320.0,144100.0,2024-04-27,2029-04-01,29,14.0,B
OBL0025074,CLI0000418,PROD012,38819728.0,33301834.0,7416820.0,1387576.0,2024-10-19,2026-10-09,0,18.0,A
OBL0025075,CLI0005563,PROD007,21922680.0,20913512.0,14228132.0,580931.0,2024-03-11,2027-02-24,0,11.0,A
OBL0025076,CLI0001822,PROD006,33953596.0,30385297.0,8986075.0,633027.0,2024-06-04,2028-05-14,0,33.0,A
OBL0025077,CLI0001309,PROD010,31502969.0,30624152.0,21585128.0,850671.0,2024-04-30,2027-04-15,0,,A
OBL0025078,CLI0008233,PROD014,6468523.0,6139496.0,4220889.0,255812.0,2024-01-27,2026-01-16,0,,A
OBL0025079,CLI0003384,PROD004,3126191.0,2693968.0,1875829.0,74832.0,2024-07-31,2027-07-16,0,10.0,A
OBL0025080,CLI0005855,PROD012,46444910.0,44966623.0,36029975.0,1873609.0,2024-04-16,2026-04-06,0,4.0,A
OBL0025081,CLI0003052,PROD015,30309255.0,29825883.0,26144871.0,497098.0,2024-05-23,2029-04-27,0,7.0,A
OBL0025082,CLI0002972,PROD001,7628066.0,6758976.0,4253725.0,140812.0,2024-06-21,2028-05-31,0,17.0,A
OBL0025083,CLI0000309,PROD014,25753255.0,22973027.0,22657196.0,957209.0,2024-06-05,2026-05-26,25,0.0,B
OBL0025084,CLI0008754,PROD008,49465810.0,46095963.0,17303337.0,3841330.0,2024-07-03,2025-06-28,0,7.0,A
OBL0025085,CLI0000187,PROD006,38772102.0,34358204.0,30699459.0,715796.0,2024-07-04,2028-06-13,0,5.0,A
OBL0025086,CLI0006272,PROD013,26804394.0,23503621.0,1865709.0,1958635.0,2024-03-05,2025-02-28,0,11.0,A
OBL0025087,CLI0001120,PROD006,5634635.0,5578568.0,2285630.0,116220.0,2024-10-04,2028-09-13,0,28.0,A
OBL0025088,CLI0005877,PROD001,2423269.0,2415301.0,818847.0,50319.0,2024-03-06,2028-02-14,23,31.0,B
OBL0025089,CLI0003368,PROD003,2607525.0,2438873.0,802590.0,67746.0,2024-06-12,2027-05-28,24,24.0,B
OBL0025090,CLI0007852,PROD005,1020293.0,964122.0,439793.0,16069.0,2024-01-27,2028-12-31,0,32.0,A
OBL0025091,CLI0009466,PROD014,34574337.0,30117682.0,2045874.0,1254903.0,2024-09-11,2026-09-01,0,22.0,A
OBL0025092,CLI0009385,PROD015,15279785.0,13529312.0,10798585.0,225489.0,2024-05-24,2029-04-28,0,12.0,A
OBL0025093,CLI0004562,PROD014,33594177.0,29535842.0,7673723.0,1230660.0,2024-07-20,2026-07-10,0,17.0,A
OBL0025094,CLI0004319,PROD005,36575302.0,32200276.0,11187791.0,536671.0,2024-08-21,2029-07-26,32,,C
OBL0025095,CLI0009477,PROD010,23963751.0,20706614.0,14868110.0,575184.0,2024-08-16,2027-08-01,0,10.0,A
OBL0025096,CLI0008534,PROD006,22882448.0,22414881.0,18636422.0,466977.0,2024-09-30,2028-09-09,0,8.0,A
OBL0025097,CLI0001980,PROD012,1669759.0,1652398.0,822274.0,68850.0,2024-09-12,2026-09-02,0,12.0,A
OBL0025098,CLI0004333,PROD001,35570194.0,30794585.0,27057703.0,641554.0,2024-03-05,2028-02-13,0,5.0,A
OBL0025099,CLI0001693,PROD012,48687930.0,42648445.0,14996070.0,1777019.0,2024-10-19,2026-10-09,0,15.0,A
OBL0025100,CLI0002353,PROD002,41795928.0,36428381.0,32918208.0,607140.0,2024-02-20,2029-01-24,0,5.0,A
OBL0025101,CLI0003522,PROD006,6928896.0,6485455.0,2375894.0,135114.0,2024-05-01,2028-04-10,46,30.0,C
OBL0025102,CLI0004672,PROD006,49464150.0,44208660.0,29513814.0,921014.0,2024-01-12,2027-12-22,26,15.0,B
OBL0025103,CLI0001825,PROD002,44557215.0,42104476.0,35340659.0,701741.0,2024-06-07,2029-05-12,0,9.0,A
OBL0025104,CLI0002291,PROD003,3734885.0,3204746.0,1535254.0,89021.0,2024-07-03,2027-06-18,0,18.0,A
OBL0025105,CLI0008950,PROD002,43037397.0,40973231.0,39127228.0,682887.0,2024-04-12,2029-03-17,0,,A
OBL0025106,CLI0001370,PROD005,4398703.0,4347538.0,2332733.0,72459.0,2024-09-13,2029-08-18,15,27.0,B
OBL0025107,CLI0009746,PROD011,21617269.0,21311381.0,4296469.0,887974.0,2024-03-02,2026-02-20,0,19.0,A
OBL0025108,CLI0004933,PROD006,19462998.0,17194120.0,6123840.0,358211.0,2024-03-03,2028-02-11,10,,B
OBL0025109,CLI0004492,PROD008,34283038.0,31899569.0,10307748.0,2658297.0,2024-09-23,2025-09-18,51,8.0,C
OBL0025110,CLI0005107,PROD002,49802590.0,45023355.0,3768668.0,750389.0,2024-06-30,2029-06-04,0,54.0,A
OBL0025111,CLI0003506,PROD004,19844590.0,16920529.0,523451.0,470015.0,2024-06-26,2027-06-11,0,34.0,A
OBL0025112,CLI0007821,PROD001,15365517.0,14485926.0,8117051.0,301790.0,2024-11-22,2028-11-01,96,21.0,E
OBL0025113,CLI0000108,PROD004,6968620.0,6379453.0,870150.0,177207.0,2024-09-13,2027-08-29,12,31.0,B
OBL0025114,CLI0002671,PROD009,40934299.0,35729684.0,29043270.0,992491.0,2024-07-12,2027-06-27,0,6.0,A
OBL0025115,CLI0002718,PROD014,43633441.0,37235031.0,9157925.0,1551460.0,2024-02-19,2026-02-08,0,18.0,A
OBL0025116,CLI0007837,PROD011,9369881.0,9279907.0,2459473.0,386663.0,2024-03-24,2026-03-14,0,17.0,A
OBL0025117,CLI0002259,PROD009,9006244.0,8832319.0,876482.0,245342.0,2024-03-01,2027-02-14,0,32.0,A
OBL0025118,CLI0002322,PROD007,22096223.0,21627309.0,11359016.0,600759.0,2024-07-10,2027-06-25,0,17.0,
OBL0025119,CLI0003289,PROD002,44480036.0,43541871.0,35563327.0,725698.0,2024-07-07,2029-06-11,0,10.0,A
OBL0025120,CLI0000508,PROD002,47764116.0,42440204.0,24908358.0,707337.0,2024-07-09,2029-06-13,57,24.0,C
OBL0025121,CLI0003147,PROD010,19772634.0,19342967.0,12669439.0,537305.0,2024-04-07,2027-03-23,17,12.0,B
OBL0025122,CLI0006791,PROD015,29947665.0,28569292.0,11749882.0,476155.0,2024-08-25,2029-07-30,26,35.0,B
OBL0025123,CLI0009183,PROD014,40328147.0,37538903.0,25517210.0,1564121.0,2024-11-15,2026-11-05,0,7.0,A
OBL0025124,CLI0005223,PROD010,13448240.0,11441373.0,9820833.0,317816.0,2024-01-30,2027-01-14,81,5.0,D
OBL0025125,CLI0004182,PROD014,16709580.0,16492901.0,5225300.0,687204.0,2024-03-27,2026-03-17,119,16.0,E
OBL0025126,CLI0003895,PROD012,25084855.0,23193846.0,13047581.0,966410.0,2024-02-22,2026-02-11,0,10.0,A
